"Start Year","IsCovidYear","is completed","total words","depression percent","anxiety percent","loneliness percent","distress percent","any word we want percent","depression num mentions","anxiety num mentions","loneliness num mentions","distress num mentions","any word we want num mentions","depression is mentioned","anxiety is mentioned","loneliness is mentioned","distress is mentioned","any word we want is mentioned"
"2011",0,1,501,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,86,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,155,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,74,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,78,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,197,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,49,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2002",0,1,171,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,290,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,393,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,105,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,106,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,568,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,163,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,29,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,58,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,22,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,186,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,798,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,0,290,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,155,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,41,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2000",0,1,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,14,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,645,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,195,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,43,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,481,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,85,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,135,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,123,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,565,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,97,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,55,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,163,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,173,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,1105,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,295,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2002",0,1,313,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,592,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,518,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,102,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,219,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,131,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,75,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,43,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,644,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,83,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,59,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,205,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,81,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,118,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,116,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,253,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,215,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,131,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,1,88,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,749,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,115,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,216,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,279,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,173,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,62,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,65,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,592,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,60,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,213,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,872,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,94,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,304,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,401,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,46,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,327,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2023",1,0,317,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,21,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,46,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2001",0,1,610,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,12,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,73,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,462,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,76,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2002",0,1,400,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2002",0,1,611,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,0,251,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,165,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,204,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,87,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,77,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,149,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,758,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,58,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,149,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,68,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,172,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,616,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,98,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,141,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,395,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,130,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,0,261,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,73,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,163,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,267,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,27,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,59,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,167,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,73,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,73,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,106,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,37,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,31,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,69,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,35,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,272,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,35,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,36,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,39,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,45,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,27,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,39,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,0,412,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,361,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,23,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,40,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2000",0,1,82,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,75,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,115,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,321,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,125,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,117,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,344,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2003",0,1,112,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,507,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,0,606,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,84,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,342,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,88,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,30,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,1,23,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,511,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,61,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,271,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,153,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1999",0,1,260,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,34,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,0,92,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,295,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2016",0,0,198,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,462,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,121,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,0,476,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,36,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2015",0,1,241,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,66,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,264,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,76,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,38,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,498,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,50,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,49,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,116,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,97,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,0,250,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,177,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,421,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2021",1,0,201,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2022",1,0,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2005",0,1,56,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2014",0,1,127,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,29,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2000",0,1,50,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,258,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,1,52,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,1,317,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,1,47,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,28,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,218,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2020",0,0,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,1,31,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,33,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,1,1350,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,256,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,25,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,70,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,24,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2006",0,1,356,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,92,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,12,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"1999",0,1,191,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2018",0,0,143,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,768,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,0,249,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,43,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,0,153,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2010",0,0,130,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,29,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,363,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2009",0,1,149,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,1,229,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2008",0,0,141,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,0,26,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,70,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2023",1,0,234,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,142,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,82,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2004",0,1,74,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,63,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,144,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,390,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2017",0,0,137,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,0,226,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2007",0,1,476,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2019",0,0,46,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2013",0,0,154,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2012",0,1,64,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
"2011",0,1,95,"0.0%","0.0%","0.0%","0.0%","0.0%",0,0,0,0,0,0,0,0,0,0
